Shop;DayOfYear;TimePeriod;pharm_ItemsSold;pharm_Revenue
18;27;18;11;30.55
18;29;18;33;101.4
18;6;18;9;39.62
18;9;18;33;86.47
18;11;18;23;83.82
18;18;18;28;81.16
18;25;18;6;14.46
18;34;18;10;27.55
18;5;18;24;71.61
18;1;18;15;46.03
18;4;18;33;100.42
18;14;18;4;19.65
18;15;18;27;60.64
18;17;18;25;55.03
18;20;18;9;21.88
18;21;18;8;33.74
18;26;18;30;92.38
18;30;18;20;58.73
18;32;18;14;55.24
18;36;18;20;52.79
18;37;18;15;42.46
18;8;18;12;31.71
18;58;18;12;27.92
18;74;18;18;38.35
18;88;18;10;26.5
18;48;18;13;38.92
18;66;18;18;41.08
18;92;18;18;36.32
18;78;18;7;17.29
18;12;18;11;39.21
18;22;18;34;85.48
18;16;18;18;50.79
18;23;18;15;25.45
18;38;18;35;102.36
18;39;18;33;109.91
18;59;18;18;29.63
18;64;18;34;90.22
18;75;18;11;32.7
18;76;18;12;45.01
18;85;18;23;86.52
18;45;18;9;32.73
18;81;18;7;24.71
18;50;18;32;106.35
18;54;18;14;50.12
18;55;18;19;69.15
18;70;18;9;35.07
18;84;18;5;24.85
18;2;18;8;18.41
18;28;18;8;31.24
18;3;18;20;62.34
18;7;18;16;50.79
18;10;18;14;33.23
18;13;18;7;14.11
18;19;18;8;21.96
18;24;18;20;60.94
36;92;18;34;74.16
36;91;18;18;53.83
36;88;18;33;98.88
36;86;18;18;62.67
36;28;18;18;56.3
36;52;18;14;45.62
36;39;18;22;76.05
36;51;18;27;78.56
36;32;18;27;79.26
36;34;18;19;73.8
36;36;18;21;95.12
36;35;18;21;58.39
36;27;18;16;46.13
36;38;18;24;67.74
36;50;18;27;65.24
36;56;18;9;25.37
36;29;18;52;160.82
36;69;18;13;23.32
36;62;18;12;41.78
36;63;18;19;86.73
36;67;18;26;66.98
36;73;18;35;128.58
36;74;18;30;62.39
36;75;18;17;54.17
36;80;18;22;58.76
36;87;18;25;105.39
36;89;18;23;59.6
36;61;18;25;47.2
36;46;18;17;58.97
36;47;18;17;46.68
36;77;18;18;47.84
36;79;18;25;64.71
36;3;18;33;102.2
36;4;18;33;97.59
36;6;18;28;96.5
36;7;18;27;91.03
36;14;18;10;26.32
36;30;18;20;63.67
36;31;18;20;67.6
36;5;18;25;80.35
36;53;18;33;82.22
36;58;18;24;92.47
36;41;18;27;63.71
36;42;18;22;71.83
36;64;18;30;97.02
36;66;18;21;55.32
36;82;18;21;60.36
36;83;18;23;55.81
36;84;18;11;24.77
36;85;18;31;99.01
36;76;18;15;37.36
36;40;18;33;83.68
36;45;18;30;90.86
36;60;18;31;101.61
36;72;18;24;92.06
36;78;18;29;87.45
36;81;18;29;101.36
36;90;18;8;31.07
36;37;18;42;139.23
36;10;18;27;67.46
36;11;18;29;78.66
36;16;18;18;54.66
36;17;18;27;74.81
36;21;18;29;78.34
36;22;18;64;169.38
36;23;18;39;136.37
36;26;18;27;64.38
36;12;18;29;106.07
36;15;18;37;122.42
36;2;18;22;64.85
36;9;18;33;95.95
36;18;18;46;115.4
36;19;18;37;114.78
36;20;18;15;48.44
36;25;18;24;73.42
36;33;18;21;74.41
36;70;18;26;73.26
36;43;18;43;96.93
36;54;18;11;26.9
36;65;18;13;36.7
36;71;18;26;80.65
36;57;18;31;111.02
36;44;18;26;98.32
36;49;18;22;63.76
36;55;18;20;63.67
36;59;18;34;117.33
36;68;18;10;24.44
36;48;18;12;22.95
36;1;18;23;52.49
36;8;18;23;69.51
36;13;18;23;70.94
36;24;18;41;150.9
34;76;18;10;29.74
34;51;18;27;59.35
34;54;18;22;46.38
34;70;18;7;15.67
34;84;18;7;11.45
34;85;18;16;46.36
34;75;18;16;44.1
34;77;18;7;19.53
34;83;18;11;42.48
34;14;18;10;28.42
34;8;18;26;82.52
34;6;18;11;33.83
34;11;18;23;70.09
34;12;18;15;62.79
34;13;18;6;20.91
34;66;18;30;99.11
34;63;18;17;26.41
34;48;18;9;24.98
34;67;18;17;36.04
34;71;18;19;65.26
34;73;18;21;77.27
34;74;18;10;29.33
34;69;18;15;36.97
34;43;18;22;54.72
34;45;18;5;15.79
34;46;18;11;31.4
34;49;18;14;38.99
34;52;18;20;37.14
34;55;18;8;17.08
34;56;18;10;32.97
34;59;18;12;57.36
34;62;18;13;45.67
34;4;18;14;45.75
34;3;18;16;46.74
34;10;18;23;69.75
34;15;18;20;73.34
34;25;18;21;59.68
34;26;18;27;85.19
34;28;18;15;30.85
34;36;18;23;76.43
34;38;18;16;60.64
34;1;18;4;6.54
34;17;18;12;42.43
34;19;18;13;33.84
34;20;18;8;19.99
34;22;18;14;32.29
34;29;18;5;14.99
34;30;18;23;73.58
34;32;18;17;57.13
34;34;18;20;54.63
34;35;18;5;18.01
34;79;18;21;63.46
34;90;18;11;26.77
34;81;18;26;86.79
34;87;18;17;72.47
34;78;18;22;75.25
34;40;18;25;81.31
34;41;18;10;30.08
34;53;18;12;34.22
34;57;18;20;78.22
34;61;18;18;31.87
34;64;18;11;25.77
34;65;18;19;59.35
34;68;18;10;29.93
34;72;18;16;56.24
34;82;18;30;79.47
34;86;18;18;48.37
34;92;18;19;69.18
34;88;18;12;38.92
34;39;18;19;30.74
34;58;18;12;35.36
34;80;18;20;63.82
34;60;18;13;29.2
34;42;18;15;45.06
34;44;18;20;66.59
34;47;18;30;116
34;50;18;31;84.6
34;89;18;7;25.59
34;91;18;17;55.84
34;9;18;17;49.31
34;16;18;19;52.09
34;18;18;27;68.21
34;23;18;35;82.49
34;31;18;13;37.94
34;5;18;20;58.11
34;7;18;12;55.51
34;33;18;18;36.85
34;2;18;8;18.32
34;21;18;15;35.24
34;24;18;26;68.27
34;27;18;13;29.67
34;37;18;13;46.11
20;50;18;25;62.66
20;70;18;29;102.84
20;72;18;12;19.32
20;77;18;28;89.93
20;78;18;27;101.45
20;57;18;19;54.55
20;45;18;21;64.78
20;56;18;10;38.82
20;49;18;14;44.43
20;39;18;22;53.6
20;41;18;16;49.36
20;44;18;25;88.92
20;46;18;23;81.01
20;62;18;18;68.35
20;74;18;23;105.43
20;1;18;20;58.28
20;22;18;25;77.8
20;29;18;25;58.84
20;37;18;24;61.98
20;38;18;16;59.78
20;10;18;20;75.55
20;11;18;17;41.98
20;24;18;28;95.34
20;28;18;14;44.6
20;5;18;15;57.5
20;7;18;8;21.37
20;14;18;37;131.37
20;15;18;23;65.96
20;53;18;20;53.05
20;89;18;11;34.27
20;58;18;26;71.79
20;66;18;17;47.99
20;76;18;8;32.94
20;85;18;22;61.86
20;65;18;7;16.97
20;68;18;20;31.51
20;69;18;14;36.47
20;6;18;15;48.19
20;16;18;61;185.08
20;18;18;43;150.59
20;30;18;27;72.94
20;34;18;3;10.48
20;9;18;32;101.09
20;23;18;18;32.66
20;27;18;9;20.75
20;32;18;19;51.11
20;63;18;7;13.28
20;83;18;4;10.73
20;51;18;23;53.74
20;64;18;25;76.18
20;71;18;34;119.75
20;73;18;12;44.66
20;75;18;14;36.63
20;79;18;28;79.9
20;80;18;25;95.84
20;81;18;12;26.09
20;82;18;19;33.42
20;84;18;10;28.02
20;86;18;26;84.34
20;87;18;17;57.09
20;88;18;26;48.94
20;48;18;19;56.07
20;40;18;17;60.84
20;42;18;8;27.89
20;43;18;20;74.94
20;47;18;21;70.26
20;52;18;25;84.9
20;54;18;16;43.9
20;55;18;3;5.98
20;59;18;16;52.41
20;60;18;27;76.3
20;67;18;18;44.94
20;90;18;13;42.85
20;92;18;17;55.96
20;61;18;3;6.04
20;2;18;11;22.93
20;8;18;26;73.62
20;17;18;21;73.7
20;21;18;22;61.93
20;25;18;48;124.96
20;26;18;29;105.28
20;3;18;13;39.19
20;4;18;21;63.29
20;19;18;27;70.43
20;20;18;26;85.58
20;31;18;12;47.3
20;33;18;22;79.35
20;35;18;5;10.07
20;36;18;24;57.12
20;91;18;7;23.49
20;12;18;32;101.45
20;13;18;12;46.19
32;77;18;67;180.08
32;56;18;68;201.97
32;59;18;81;251.41
32;7;18;93;188.02
32;76;18;66;214.82
32;20;18;95;280.68
32;28;18;57;174.3
32;71;18;88;286.97
32;12;18;70;194.23
32;90;18;70;189.46
32;52;18;66;216.58
32;67;18;101;315.26
32;55;18;88;205.72
32;43;18;76;214.78
32;46;18;108;285.77
32;50;18;104;277.74
32;51;18;86;294
32;53;18;82;255.26
32;54;18;72;196.64
32;39;18;103;287.24
32;42;18;63;156.69
32;9;18;91;297.08
32;11;18;120;373.11
32;37;18;91;238
32;38;18;89;261.72
32;35;18;70;175.59
32;62;18;66;179.65
32;63;18;70;170.88
32;83;18;65;202.83
32;84;18;57;193.45
32;91;18;57;219.87
32;79;18;89;253.04
32;21;18;78;208.31
32;13;18;80;247.48
32;2;18;89;246.63
32;27;18;82;248.06
32;6;18;113;359.91
32;40;18;93;262.83
32;41;18;76;293.43
32;48;18;76;210.82
32;61;18;85;237.15
32;68;18;79;196.96
32;89;18;109;364.67
32;70;18;86;256.29
32;88;18;74;250.81
32;49;18;99;286.27
32;92;18;79;200.1
32;74;18;109;325.82
32;78;18;100;296.79
32;82;18;83;245.75
32;57;18;99;305.23
32;60;18;77;245.82
32;65;18;78;267.31
32;66;18;73;234.56
32;69;18;74;209.66
32;72;18;58;185.67
32;73;18;78;211.25
32;81;18;94;283.79
32;85;18;94;321.78
32;86;18;92;269.94
32;45;18;90;240.72
32;87;18;79;213.83
32;16;18;113;330.51
32;1;18;47;148
32;5;18;108;361.05
32;10;18;106;329.64
32;15;18;98;256.66
32;22;18;117;331.49
32;23;18;85;253.68
32;26;18;94;297.06
32;31;18;66;205.74
32;34;18;89;273
32;36;18;91;272.89
32;17;18;88;274.99
32;64;18;63;171.78
32;80;18;87;263.32
32;44;18;90;299.78
32;47;18;78;248.23
32;75;18;86;258.56
32;4;18;83;246.11
32;3;18;120;376.88
32;8;18;86;274.19
32;14;18;64;173.15
32;18;18;87;256.71
32;25;18;88;243.58
32;30;18;81;248.96
32;29;18;85;272.87
32;58;18;54;196.11
32;19;18;92;260.73
32;33;18;97;306.26
32;24;18;99;331.93
32;32;18;95;285.58
27;68;18;9;30.58
27;39;18;18;72.93
27;40;18;36;79.92
27;45;18;27;103.52
27;56;18;15;53.64
27;60;18;11;37.14
27;66;18;13;43.34
27;71;18;16;46.33
27;80;18;36;103.5
27;87;18;28;75.26
27;73;18;19;58.43
27;43;18;22;52.47
27;63;18;7;18.4
27;64;18;28;88.33
27;77;18;8;22.53
27;81;18;16;38.15
27;84;18;10;28.97
27;88;18;23;77.69
27;91;18;6;22.53
27;58;18;25;87.32
27;7;18;25;58.62
27;9;18;18;50.53
27;15;18;26;83.72
27;22;18;27;88.99
27;28;18;19;67.04
27;30;18;18;49.1
27;23;18;19;59.07
27;16;18;22;69.51
27;24;18;40;89.72
27;31;18;21;80.24
27;32;18;20;56.94
27;35;18;16;56.88
27;37;18;24;60.06
27;67;18;34;117.41
27;44;18;21;68.56
27;51;18;22;59.65
27;53;18;33;97.39
27;57;18;24;94.85
27;61;18;36;99.36
27;75;18;36;102.15
27;78;18;26;58.53
27;85;18;37;93.89
27;89;18;13;38.57
27;92;18;16;56.66
27;59;18;28;98.39
27;46;18;29;70.48
27;47;18;36;109.57
27;50;18;26;99.98
27;52;18;20;58.16
27;54;18;27;75.12
27;70;18;6;14.72
27;82;18;18;54.18
27;38;18;22;54.94
27;27;18;19;71.19
27;3;18;27;81.11
27;4;18;30;83.65
27;36;18;34;124.36
27;10;18;29;83.88
27;20;18;19;50.28
27;25;18;16;32.4
27;26;18;28;74.08
27;29;18;28;98.56
27;41;18;24;56.34
27;48;18;22;46.51
27;55;18;16;40.5
27;34;18;33;75.54
27;2;18;32;111.46
27;6;18;23;49.29
27;14;18;19;61.61
27;21;18;9;22.94
27;69;18;18;53.01
27;76;18;27;81.2
27;83;18;24;60.59
27;90;18;11;36.55
27;49;18;21;65.27
27;72;18;19;72.55
27;74;18;9;24.78
27;86;18;46;98.2
27;65;18;20;58.32
27;79;18;23;81.83
27;42;18;20;75.6
27;62;18;21;77.6
27;11;18;21;63.78
27;13;18;12;27.07
27;18;18;26;71.55
27;5;18;56;180.71
27;17;18;25;72.98
27;1;18;7;33.4
27;8;18;38;130.08
27;12;18;31;103.28
27;19;18;21;53.77
27;33;18;23;66.92
17;68;18;25;73.29
17;72;18;20;49.31
17;81;18;23;68.71
17;84;18;17;59.61
17;85;18;14;45.22
17;92;18;16;49.17
17;75;18;30;84.39
17;82;18;21;72.55
17;88;18;18;56.97
17;71;18;29;72.45
17;70;18;13;45.7
17;43;18;21;59.59
17;65;18;18;57.15
17;77;18;7;17.93
17;86;18;37;70.28
17;89;18;16;59.25
17;54;18;32;137.2
17;57;18;18;70.42
17;9;18;19;76.21
17;16;18;17;53.11
17;19;18;21;48.46
17;21;18;24;74.41
17;34;18;9;34.6
17;69;18;13;24.33
17;47;18;28;83.75
17;56;18;13;52.12
17;58;18;21;82.26
17;83;18;22;49.09
17;55;18;23;48.16
17;76;18;13;56.5
17;20;18;23;49.96
17;6;18;26;53.28
17;7;18;17;53.1
17;8;18;11;27.34
17;39;18;26;78.9
17;50;18;17;43.8
17;51;18;32;98.58
17;53;18;12;39.61
17;60;18;18;52.34
17;62;18;18;64.24
17;74;18;19;62.4
17;78;18;18;32.58
17;79;18;13;47.62
17;80;18;21;50.96
17;87;18;16;54.5
17;91;18;6;16.03
17;44;18;19;57.26
17;59;18;14;38.85
17;73;18;29;67.78
17;40;18;16;46.92
17;41;18;4;13.98
17;42;18;8;23.65
17;45;18;16;60.88
17;46;18;14;32.12
17;48;18;11;39.57
17;49;18;16;60.53
17;52;18;14;42.01
17;61;18;13;34.53
17;63;18;8;23.88
17;64;18;11;37.69
17;66;18;21;53.14
17;67;18;25;72.97
17;90;18;9;28.83
17;10;18;31;117.94
17;26;18;20;65.79
17;37;18;28;102.84
17;3;18;23;70.19
17;4;18;35;97.8
17;5;18;9;26.99
17;12;18;18;58.37
17;15;18;24;81.87
17;17;18;31;87.08
17;24;18;36;139.46
17;29;18;39;108.19
17;30;18;15;41.38
17;38;18;22;65.84
17;22;18;24;83.91
17;35;18;6;23.67
17;18;18;18;49.75
17;1;18;24;85.92
17;2;18;15;40.18
17;11;18;19;68.88
17;13;18;18;51.28
17;14;18;9;24.56
17;23;18;18;56.86
17;25;18;17;44.52
17;27;18;18;51.68
17;28;18;24;49.55
17;31;18;20;37.26
17;32;18;11;31.1
17;33;18;31;102.87
17;36;18;36;135.99
38;45;18;20;67.71
38;75;18;14;35.17
38;48;18;8;17.81
38;56;18;14;39.88
38;73;18;10;19.61
38;78;18;9;13.53
38;80;18;13;33.04
38;90;18;4;8.59
38;39;18;10;36.98
38;40;18;14;53.36
38;43;18;20;48.67
38;44;18;9;29.02
38;46;18;14;44.34
38;51;18;17;70.82
38;53;18;5;11.75
38;54;18;9;32.22
38;84;18;12;35.06
38;47;18;12;37.83
38;3;18;39;99.98
38;4;18;20;65.47
38;21;18;15;39.04
38;36;18;9;25.43
38;38;18;20;63.6
38;5;18;21;28.48
38;10;18;21;67.16
38;33;18;11;43.75
38;37;18;5;10.5
38;7;18;12;51.89
38;68;18;3;8.86
38;69;18;13;25.72
38;74;18;7;24.31
38;85;18;14;37.1
38;86;18;17;53.72
38;55;18;25;75.38
38;61;18;5;16.06
38;65;18;6;23
38;81;18;7;20.46
38;83;18;11;26.49
38;67;18;3;9.34
38;15;18;18;46.68
38;30;18;10;22.67
38;24;18;12;21.11
38;28;18;10;28.32
38;14;18;1;1.25
38;6;18;17;49.93
38;18;18;17;57.46
38;22;18;18;49.92
38;29;18;9;26.67
38;35;18;9;30.2
38;59;18;10;35.98
38;91;18;23;62.75
38;49;18;19;46.25
38;64;18;11;23.87
38;66;18;11;30.28
38;70;18;21;89.8
38;71;18;11;28.15
38;72;18;7;21.28
38;77;18;3;9.77
38;88;18;7;23.53
38;89;18;8;20.19
38;92;18;13;33.1
38;41;18;8;18.9
38;42;18;9;30.12
38;50;18;24;83.22
38;52;18;12;26.24
38;58;18;10;41.11
38;60;18;13;38.24
38;62;18;8;38.48
38;63;18;11;33.06
38;76;18;16;53.13
38;79;18;9;38.59
38;87;18;13;39.45
38;82;18;15;47.38
38;57;18;7;24.03
38;13;18;15;50.51
38;9;18;7;23.76
38;16;18;9;23.71
38;19;18;21;68.49
38;12;18;12;21.47
38;20;18;19;83.6
38;1;18;3;6.97
38;2;18;8;27.38
38;8;18;19;47.07
38;17;18;19;57.54
38;23;18;11;32.33
38;25;18;6;13.08
38;26;18;5;14.19
38;27;18;12;19.83
38;31;18;7;33.26
38;34;18;7;27.27
38;11;18;7;25.05
38;32;18;22;45.95
32;77;19;52;128.7
32;56;19;69;208.56
32;59;19;58;190.88
32;7;19;64;181.52
32;76;19;69;233.83
32;20;19;103;268.6
32;28;19;88;278.42
32;71;19;80;271.8
32;12;19;83;203.78
32;90;19;71;201.72
32;52;19;89;217.22
32;55;19;61;162.61
32;53;19;74;205.64
32;9;19;87;236.29
32;11;19;76;232.59
32;62;19;55;164.97
32;79;19;105;283.4
32;83;19;60;176.66
32;84;19;69;212.84
32;91;19;53;142.28
32;63;19;67;204.05
32;21;19;80;191.15
32;2;19;89;219.87
32;6;19;87;238.08
32;13;19;81;272.9
32;27;19;69;195.75
32;54;19;68;213.35
32;42;19;62;172.32
32;78;19;81;273.59
32;82;19;112;355.66
32;43;19;76;277.59
32;45;19;50;138.29
32;46;19;111;355.1
32;49;19;81;268.15
32;50;19;66;241.38
32;58;19;78;216.68
32;60;19;83;272.74
32;61;19;68;224.05
32;65;19;63;179.97
32;66;19;83;223.88
32;68;19;60;215.29
32;69;19;76;268.22
32;72;19;72;192.47
32;74;19;66;215.25
32;81;19;72;215.8
32;86;19;91;236.45
32;87;19;49;157.73
32;38;19;62;163.44
32;39;19;67;199.23
32;85;19;68;172.85
32;5;19;76;247.54
32;17;19;55;192.63
32;26;19;95;299.47
32;1;19;93;312.34
32;10;19;92;367.56
32;16;19;64;188.74
32;23;19;64;162.98
32;31;19;58;202.93
32;36;19;79;246.24
32;34;19;70;202.02
32;35;19;67;190.51
32;88;19;72;221.48
32;67;19;84;266.55
32;40;19;71;216.89
32;47;19;86;263.47
32;48;19;60;169.45
32;51;19;82;209.42
32;64;19;83;299.94
32;75;19;65;179.31
32;80;19;65;188.49
32;89;19;65;202.25
32;44;19;54;165.21
32;57;19;80;209.66
32;22;19;96;269.01
32;8;19;65;183.89
32;3;19;104;304.53
32;4;19;86;236.27
32;14;19;86;273.62
32;15;19;91;274.92
32;29;19;84;242.88
32;18;19;69;220.02
32;25;19;65;193.5
32;30;19;83;234.62
32;41;19;99;288.72
32;70;19;56;172.92
32;73;19;66;204.7
32;92;19;60;192.89
32;32;19;78;240.89
32;19;19;92;243.99
32;33;19;73;250.69
32;37;19;87;251.92
32;24;19;89;276.55
47;55;19;21;58.61
47;17;19;25;86.78
47;24;19;38;128.31
47;32;19;61;212.4
47;27;19;15;51.69
47;41;19;36;106.26
47;20;19;27;68.91
47;63;19;48;131.43
47;39;19;24;75.42
47;45;19;35;104.58
47;50;19;47;117.65
47;51;19;34;88.81
47;56;19;20;59.43
47;64;19;33;84.18
47;73;19;46;115.91
47;82;19;30;92.33
47;83;19;29;97.82
47;84;19;23;58.98
47;89;19;23;83.45
47;69;19;34;114.1
47;46;19;44;127.05
47;81;19;35;86.6
47;53;19;31;99.93
47;40;19;32;86.65
47;47;19;31;79.56
47;52;19;41;97.01
47;60;19;29;104.39
47;66;19;40;115.83
47;67;19;26;74.71
47;80;19;32;76.42
47;88;19;24;80.34
47;2;19;33;98.87
47;6;19;4;7.45
47;11;19;25;75.94
47;35;19;27;110.04
47;36;19;39;112.85
47;3;19;29;78.74
47;7;19;15;43.91
47;58;19;40;126.85
47;79;19;21;59.66
47;42;19;18;60.99
47;44;19;15;44.61
47;65;19;29;67.07
47;70;19;25;55.24
47;71;19;41;125.53
47;72;19;41;98
47;74;19;25;86.67
47;75;19;34;84.07
47;76;19;23;81.82
47;85;19;36;112.38
47;86;19;22;60.36
47;90;19;25;70.08
47;49;19;27;104.06
47;57;19;25;74.55
47;59;19;19;70.49
47;62;19;25;60.95
47;61;19;29;83.51
47;30;19;34;86.61
47;18;19;34;94.7
47;5;19;33;88.25
47;9;19;20;61.85
47;13;19;24;71.37
47;21;19;25;75.88
47;23;19;31;81.89
47;25;19;54;151.26
47;26;19;20;53.24
47;29;19;45;161.98
47;37;19;40;143.48
47;12;19;28;86.31
47;15;19;28;99.98
47;16;19;28;83.23
47;34;19;28;89.17
47;38;19;44;149.95
47;54;19;20;62.24
47;77;19;31;109.08
47;78;19;36;96.21
47;87;19;18;61.34
47;92;19;18;54
47;43;19;28;79.94
47;48;19;23;49.61
47;68;19;20;78.87
47;1;19;15;40.05
47;8;19;26;75.3
47;14;19;39;141.99
47;19;19;39;173.78
47;22;19;54;111.89
47;31;19;36;135.26
47;33;19;31;80.96
47;4;19;26;60.12
47;10;19;27;89.29
47;91;19;25;67.43
47;28;19;21;71.5
33;65;19;50;224.99
33;40;19;40;128.35
33;44;19;22;57.46
33;47;19;28;87.79
33;53;19;30;108.66
33;58;19;39;90.8
33;88;19;27;69.6
33;60;19;23;61.37
33;39;19;20;60.09
33;49;19;26;69.86
33;51;19;19;56.96
33;67;19;29;97.76
33;86;19;17;45.15
33;89;19;26;73.27
33;25;19;54;171.66
33;5;19;44;128.13
33;9;19;45;139.68
33;11;19;31;90.92
33;18;19;44;142.88
33;19;19;39;119.59
33;30;19;46;112.8
33;37;19;25;80.87
33;2;19;37;115.12
33;33;19;33;79.41
33;4;19;36;103.71
33;23;19;40;107.48
33;52;19;26;87.4
33;78;19;26;83.58
33;41;19;41;117.93
33;43;19;38;112.82
33;45;19;27;84.38
33;50;19;33;122.83
33;54;19;19;48.46
33;56;19;23;58.86
33;57;19;19;66.63
33;62;19;23;79.45
33;63;19;18;47.22
33;64;19;19;59.06
33;69;19;13;41.16
33;71;19;28;52.05
33;73;19;35;90.27
33;80;19;33;88.17
33;83;19;23;79.3
33;85;19;30;81.04
33;92;19;16;48.95
33;90;19;24;74.79
33;76;19;21;40.5
33;21;19;26;91.14
33;13;19;17;64
33;16;19;30;128.35
33;26;19;30;73.11
33;31;19;26;79.15
33;36;19;24;55.12
33;17;19;28;96.79
33;24;19;51;159.28
33;27;19;27;75.89
33;35;19;20;76.56
33;74;19;45;115.89
33;70;19;30;78.08
33;81;19;35;95.85
33;82;19;39;105.92
33;91;19;43;135.45
33;38;19;27;74.6
33;55;19;33;89.79
33;68;19;23;59.74
33;72;19;49;148.71
33;75;19;53;157.66
33;77;19;27;88.39
33;79;19;30;92.3
33;84;19;30;82.15
33;87;19;29;69.05
33;61;19;30;101.71
33;66;19;36;92.92
33;59;19;22;72.92
33;42;19;27;82.14
33;46;19;36;118.62
33;48;19;17;52.55
33;7;19;22;78.82
33;1;19;29;101.94
33;3;19;29;113.19
33;8;19;28;71.94
33;10;19;17;31.47
33;20;19;31;93.32
33;22;19;35;89.34
33;28;19;21;48.3
33;32;19;28;55.17
33;6;19;34;90.13
33;12;19;32;86.38
33;14;19;29;94.95
33;15;19;36;83.08
33;29;19;18;46.58
33;34;19;22;77.89
29;38;19;36;109.26
29;44;19;54;203.03
29;48;19;24;88.73
29;51;19;59;223.52
29;56;19;42;139.2
29;63;19;22;76.51
29;65;19;53;192.89
29;68;19;21;83.05
29;69;19;26;86.13
29;70;19;18;54.41
29;72;19;49;179.64
29;74;19;48;139.6
29;77;19;19;57.88
29;83;19;22;66
29;84;19;27;87.74
29;88;19;59;233.37
29;92;19;50;144.84
29;41;19;34;97.22
29;42;19;27;101.86
29;45;19;46;110.57
29;49;19;26;61.32
29;50;19;65;190.71
29;57;19;32;71.47
29;58;19;33;111.4
29;59;19;48;145.82
29;64;19;39;117.05
29;78;19;43;133.68
29;82;19;31;82.53
29;87;19;31;96.52
29;89;19;40;116.99
29;1;19;15;60.87
29;5;19;33;83.08
29;16;19;33;93.57
29;22;19;62;158.63
29;24;19;36;84.56
29;34;19;30;90.96
29;37;19;34;110.27
29;6;19;19;62.87
29;15;19;55;186.87
29;21;19;44;139.82
29;23;19;43;117.96
29;26;19;47;150.29
29;27;19;53;168.38
29;31;19;67;154.92
29;35;19;27;99.17
29;67;19;51;148.41
29;71;19;40;127.62
29;46;19;30;74.86
29;73;19;55;174.44
29;81;19;31;83.68
29;85;19;34;116.85
29;86;19;25;88.05
29;90;19;31;79.37
29;52;19;36;109.09
29;62;19;34;101.33
29;66;19;49;162.13
29;91;19;29;75.19
29;60;19;33;76.78
29;3;19;39;119.36
29;33;19;56;157.85
29;2;19;26;78.02
29;9;19;46;160.96
29;28;19;39;88.14
29;25;19;49;146.53
29;4;19;33;104.56
29;8;19;52;147.34
29;12;19;59;199.37
29;13;19;9;31.44
29;14;19;27;66.27
29;18;19;44;136.72
29;29;19;39;112.36
29;32;19;47;171.04
29;36;19;28;93.98
29;30;19;44;144.43
29;79;19;57;142.17
29;39;19;45;125.71
29;47;19;46;177.69
29;76;19;45;139.91
29;75;19;51;136.84
29;53;19;53;120.49
29;40;19;45;142.78
29;54;19;52;160.77
29;55;19;31;103.64
29;80;19;46;126.39
29;10;19;27;92.85
29;11;19;53;133.54
29;17;19;31;84.23
29;61;19;48;131.43
29;43;19;76;215.21
29;20;19;48;111.45
29;7;19;33;98.09
29;19;19;51;164.78
30;75;19;71;208.73
30;92;19;48;107.09
30;54;19;43;130.4
30;71;19;51;176.54
30;78;19;45;134.03
30;80;19;42;116.95
30;82;19;49;155.32
30;85;19;42;115.74
30;89;19;56;172.64
30;64;19;68;231.11
30;50;19;77;236.25
30;57;19;55;167.92
30;59;19;45;135.17
30;26;19;71;228.36
30;29;19;56;175.28
30;3;19;53;151.48
30;12;19;66;201.57
30;15;19;63;180.75
30;22;19;55;194.9
30;14;19;45;159.77
30;20;19;46;141.8
30;31;19;67;203.26
30;65;19;49;153.03
30;68;19;38;115.84
30;69;19;37;139.58
30;74;19;49;171.6
30;83;19;46;146.88
30;84;19;55;183.63
30;86;19;52;160.66
30;58;19;32;87.69
30;39;19;56;160.69
30;40;19;74;230.86
30;44;19;59;168.7
30;46;19;69;178.03
30;47;19;77;235.11
30;51;19;101;301.82
30;52;19;58;173.1
30;53;19;59;167.25
30;73;19;54;179.42
30;5;19;45;127.61
30;4;19;52;148.08
30;10;19;83;250.38
30;17;19;92;365.89
30;19;19;65;143.75
30;32;19;82;246.21
30;8;19;59;189.77
30;11;19;62;197.39
30;16;19;83;201.21
30;24;19;53;174.66
30;33;19;81;204.97
30;36;19;70;234.34
30;37;19;60;203.09
30;62;19;63;182
30;67;19;55;159.87
30;81;19;58;163.74
30;90;19;28;75.51
30;48;19;47;136.83
30;61;19;65;203.75
30;63;19;41;123.58
30;66;19;68;230.65
30;72;19;50;141.8
30;76;19;53;146.83
30;88;19;66;140.84
30;79;19;57;162.22
30;38;19;68;172.2
30;41;19;60;181.69
30;42;19;55;154.98
30;43;19;46;145.31
30;45;19;51;118.6
30;49;19;61;200.36
30;55;19;47;126.34
30;60;19;54;166.79
30;77;19;46;168.08
30;2;19;29;78.95
30;18;19;79;231.86
30;21;19;44;102.95
30;25;19;57;175.31
30;27;19;31;90.12
30;30;19;65;179.06
30;35;19;52;137
30;7;19;29;89.87
30;1;19;27;72.22
30;6;19;43;150.85
30;23;19;75;197.36
30;34;19;41;131.14
30;91;19;53;210
30;56;19;52;135.3
30;70;19;42;133.17
30;87;19;62;155.65
30;28;19;58;188.86
30;9;19;68;216.59
30;13;19;55;186.69
26;51;19;39;117.93
26;60;19;36;106.12
26;67;19;33;99.73
26;71;19;53;149.31
26;40;19;28;79.22
26;47;19;44;162.84
